ID,Cidade,Area,Quartos,Banheiros,Vagas Garagem,Andar,Animal,Mobiliado,Condominio,Aluguel,IPTU,Seguro Incendio,Total
4358,False,800.0,4,7,4,0,True,False,2100.0,15000.0,1898.0,226.0,19220.0
4359,True,38.0,1,1,1,1,True,True,600.0,2000.0,0.0,8.0,2608.0
4360,False,500.0,3,7,5,14,True,True,1890.0,7950.0,900.0,101.0,10840.0
4361,True,56.0,1,1,0,9,True,True,625.0,2700.0,81.0,35.0,3441.0
4362,True,86.0,2,2,1,4,True,False,690.0,1900.0,93.0,25.0,2708.0
4363,True,175.0,1,1,2,0,True,False,0.0,1600.0,167.0,25.0,1792.0
4364,True,46.0,1,1,1,8,False,True,900.0,7600.0,118.0,97.0,8715.0
4365,True,26.0,1,1,0,3,True,False,200.0,3500.0,1.0,45.0,3746.0
4366,True,200.0,4,5,3,3,True,True,1650.0,3700.0,600.0,47.0,5997.0
4367,True,45.0,1,1,0,5,True,False,406.0,2700.0,59.0,35.0,3200.0
4368,True,120.0,2,2,1,4,False,False,1400.0,1450.0,21.0,19.0,2890.0
4369,True,90.0,3,2,1,2,True,True,1016.0,1631.0,0.0,14.0,2661.0
4370,True,209.0,4,4,5,10,True,True,3990.0,9800.0,0.0,125.0,13920.0
4371,True,380.0,4,6,1,0,False,True,0.0,10840.0,334.0,163.0,11330.0
4372,True,105.0,2,2,1,2,True,False,1937.0,2490.0,374.0,32.0,4833.0
4373,True,142.0,2,3,2,18,True,False,1400.0,3550.0,492.0,45.0,5487.0
4374,False,93.0,3,2,2,2,True,False,657.0,1700.0,73.0,22.0,2452.0
4375,True,60.0,2,1,1,5,True,False,675.0,1600.0,0.0,21.0,2296.0
4376,True,240.0,3,3,5,1,True,False,3000.0,3500.0,0.0,45.0,6545.0
4377,False,44.0,1,1,1,2,True,False,390.0,1200.0,74.0,16.0,1680.0
4378,True,215.0,4,4,2,16,False,True,2600.0,6000.0,917.0,77.0,9594.0
4379,True,61.0,2,2,2,14,True,False,590.0,1700.0,73.0,22.0,2385.0
4380,True,73.0,2,2,1,7,True,False,1100.0,3500.0,100.0,45.0,4745.0
4381,True,186.0,3,4,3,2,True,False,1400.0,8000.0,667.0,102.0,10170.0
4382,True,267.0,3,6,6,0,True,False,0.0,4800.0,470.0,73.0,5343.0
4383,True,65.0,1,1,0,1,False,True,550.0,3050.0,25.0,39.0,3664.0
4384,True,50.0,2,1,1,5,True,False,399.0,1600.0,0.0,21.0,2020.0
4385,True,600.0,4,5,8,0,True,True,0.0,9300.0,750.0,140.0,10190.0
4386,True,100.0,2,2,2,0,True,False,0.0,2000.0,0.0,31.0,2031.0
4387,False,70.0,1,1,1,14,True,False,782.0,1000.0,76.0,13.0,1871.0
4388,True,227.0,3,4,4,18,False,True,2100.0,12000.0,1292.0,153.0,15550.0
4389,True,348.0,4,4,1,15,True,True,2178.0,7511.0,215.0,96.0,10000.0
4390,True,400.0,4,2,8,0,True,False,0.0,7200.0,117.0,109.0,7426.0
4391,True,300.0,4,3,3,0,True,False,0.0,4000.0,283.0,61.0,4344.0
4392,True,180.0,3,2,2,11,True,False,2750.0,7000.0,730.0,89.0,10570.0
4393,True,272.0,3,4,3,15,True,False,2800.0,5900.0,385.0,75.0,9160.0
4394,True,25.0,1,1,0,1,False,False,0.0,1200.0,35.0,16.0,1251.0
4395,True,52.0,1,1,1,1,False,False,929.0,1378.0,0.0,5.0,2312.0
4396,True,100.0,3,3,2,11,True,True,1035.0,4062.0,150.0,52.0,5299.0
4397,True,40.0,1,1,1,4,False,True,620.0,5000.0,184.0,64.0,5868.0
4398,True,49.0,1,2,1,13,True,True,614.0,2780.0,6.0,36.0,3436.0
4399,True,35.0,1,1,1,5,False,True,420.0,1250.0,0.0,16.0,1686.0
4400,False,600.0,3,3,4,0,True,False,0.0,5500.0,384.0,83.0,5967.0
4401,True,360.0,4,4,3,0,False,False,0.0,8000.0,750.0,121.0,8871.0
4402,True,125.0,2,2,1,0,True,True,0.0,3600.0,392.0,55.0,4047.0
4403,True,136.0,3,4,3,13,True,False,1505.0,6100.0,433.0,78.0,8116.0
4404,True,45.0,1,1,1,10,False,True,1400.0,8100.0,0.0,103.0,9603.0
4405,False,55.0,2,1,1,3,True,False,344.0,990.0,20.0,13.0,1367.0
4406,True,135.0,3,3,1,4,False,False,1800.0,5420.0,614.0,69.0,7903.0
4407,True,70.0,3,2,1,3,True,False,1200.0,2985.0,25.0,38.0,4248.0
4408,True,19.0,1,1,0,0,False,False,0.0,1200.0,41.0,16.0,1257.0
4409,True,70.0,1,1,1,3,True,False,1000.0,2500.0,150.0,32.0,3682.0
4410,True,127.0,2,2,3,0,True,False,0.0,2600.0,133.0,40.0,2773.0
4411,True,150.0,4,3,3,0,True,False,0.0,7500.0,109.0,113.0,7722.0
4412,True,50.0,2,1,1,5,True,True,505.0,1100.0,11.0,14.0,1630.0
4413,True,33.0,1,1,1,20,False,True,479.0,3300.0,125.0,42.0,3946.0
4414,True,37.0,1,1,1,2,True,False,484.0,1700.0,0.0,13.0,2197.0
4415,True,97.0,3,2,1,6,True,False,1050.0,3850.0,11.0,49.0,4960.0
4416,True,70.0,1,1,1,8,False,True,800.0,3310.0,200.0,42.0,4352.0
4417,True,74.0,3,2,2,9,True,False,790.0,1900.0,30.0,25.0,2745.0
4418,True,395.0,4,5,3,0,True,False,0.0,6000.0,122.0,91.0,6213.0
4419,True,120.0,1,2,0,0,True,False,0.0,761.0,129.0,10.0,900.0
4420,False,150.0,4,3,4,0,False,False,750.0,4000.0,334.0,61.0,5145.0
4421,True,300.0,4,4,4,1,True,False,1700.0,2500.0,917.0,32.0,5149.0
4422,True,111.0,2,2,1,11,True,False,1361.0,3900.0,120.0,50.0,5431.0
4423,True,500.0,4,6,4,0,True,False,0.0,13000.0,2200.0,196.0,15400.0
4424,True,105.0,2,1,0,0,True,False,0.0,1555.0,0.0,24.0,1579.0
4425,True,52.0,1,1,1,2,True,False,900.0,2249.0,0.0,29.0,3178.0
4426,True,32.0,1,1,1,2,False,True,1500.0,3250.0,300.0,42.0,5092.0
4427,True,200.0,3,2,1,4,True,False,2370.0,3600.0,250.0,46.0,6266.0
4428,False,359.0,4,5,8,0,True,False,0.0,6000.0,443.0,91.0,6534.0
4429,True,120.0,3,2,2,14,True,False,1110.0,5500.0,322.0,70.0,7002.0
4430,True,100.0,2,3,0,1,False,True,1062.0,8000.0,150.0,102.0,9314.0
4431,True,142.0,3,2,2,6,True,True,2100.0,5440.0,584.0,69.0,8193.0
4432,False,89.0,3,2,2,5,True,False,900.0,1897.0,176.0,25.0,2998.0
4433,True,117.0,3,4,4,14,True,False,1500.0,2700.0,50.0,35.0,4285.0
4434,False,51.0,2,1,0,2,True,False,271.0,980.0,21.0,13.0,1285.0
4435,False,72.0,2,2,1,9,True,False,592.0,2200.0,100.0,28.0,2920.0
4436,True,172.0,4,5,3,9,True,False,2655.0,5500.0,943.0,70.0,9168.0
4437,True,30.0,1,1,0,1,True,False,460.0,1750.0,0.0,23.0,2233.0
4438,True,488.0,4,3,3,0,True,False,14130.0,6400.0,1214.0,82.0,21820.0
4439,True,23.0,1,1,0,23,True,False,399.0,2100.0,42.0,27.0,2568.0
4440,True,200.0,3,4,3,8,True,False,1700.0,6800.0,667.0,87.0,9254.0
4441,True,160.0,3,3,1,1,True,False,2800.0,4500.0,450.0,58.0,7808.0
4442,True,127.0,3,3,2,17,False,True,1775.0,7000.0,421.0,89.0,9285.0
4443,False,110.0,3,1,2,0,True,False,0.0,1900.0,64.0,29.0,1993.0
4444,True,40.0,1,1,0,0,False,False,0.0,1040.0,0.0,16.0,1056.0
4445,True,39.0,1,1,1,4,True,False,529.0,1080.0,49.0,14.0,1672.0
4446,True,280.0,3,3,4,0,True,False,0.0,6520.0,834.0,99.0,7453.0
4447,True,136.0,3,3,2,5,True,False,1439.0,2200.0,339.0,28.0,4006.0
4448,True,440.0,6,7,0,0,True,False,0.0,5950.0,2320.0,90.0,8360.0
4449,True,154.0,4,2,2,1,True,True,0.0,4500.0,321.0,68.0,4889.0
4450,False,70.0,1,1,1,9,True,False,520.0,1000.0,59.0,13.0,1592.0
4451,False,57.0,2,1,0,2,True,False,378.0,800.0,31.0,11.0,1220.0
4452,True,195.0,3,4,3,0,True,False,0.0,8500.0,59.0,128.0,8687.0
4453,True,190.0,3,2,1,0,True,False,0.0,3700.0,0.0,56.0,3756.0
4454,True,250.0,3,4,3,0,False,False,0.0,3740.0,234.0,57.0,4031.0
4455,True,98.0,3,3,2,6,True,False,1100.0,2100.0,334.0,27.0,3561.0
4456,True,60.0,2,3,2,5,False,False,730.0,1200.0,182.0,16.0,2128.0
4457,True,171.0,3,3,1,13,True,False,2395.0,5100.0,259.0,65.0,7819.0
4458,True,38.0,1,1,0,2,False,False,400.0,1450.0,0.0,19.0,1869.0
4459,True,159.0,3,2,1,7,False,False,1963.0,3500.0,674.0,45.0,6182.0
4460,True,93.0,2,2,1,2,True,False,400.0,2500.0,84.0,32.0,3016.0
4461,True,130.0,3,3,3,0,True,False,0.0,4000.0,146.0,61.0,4207.0
4462,True,50.0,2,1,0,0,False,False,0.0,900.0,50.0,14.0,964.0
4463,True,71.0,3,2,1,2,True,False,530.0,2500.0,130.0,32.0,3192.0
4464,False,62.0,3,2,1,12,True,False,330.0,2975.0,59.0,38.0,3402.0
4465,True,226.0,3,4,3,6,True,False,2200.0,6900.0,1209.0,88.0,10400.0
4466,True,21.0,1,1,0,2,True,False,0.0,3200.0,42.0,41.0,3283.0
4467,True,60.0,2,1,1,11,True,False,550.0,1343.0,0.0,18.0,1911.0
4468,True,196.0,3,3,4,0,True,False,0.0,3300.0,280.0,50.0,3630.0
4469,True,24.0,1,1,0,2,True,False,500.0,2150.0,84.0,28.0,2762.0
4470,True,500.0,3,5,2,11,True,False,5000.0,15000.0,1000.0,191.0,21190.0
4471,True,400.0,3,4,4,0,True,True,0.0,15000.0,0.0,226.0,15230.0
4472,True,250.0,4,3,2,0,False,False,0.0,10000.0,0.0,151.0,10150.0
4473,True,145.0,3,4,3,10,False,False,1300.0,3050.0,459.0,39.0,4848.0
4474,True,45.0,1,1,1,10,False,True,1600.0,1800.0,177.0,23.0,3600.0
4475,True,33.0,1,1,1,13,False,True,1791.0,1300.0,155.0,17.0,3263.0
4476,True,143.0,3,4,3,5,True,True,2235.0,10000.0,739.0,127.0,13100.0
4477,True,90.0,2,1,0,9,True,False,775.0,2500.0,63.0,32.0,3370.0
4478,False,70.0,2,1,1,2,False,False,600.0,1800.0,1.0,23.0,2424.0
4479,True,41.0,1,1,1,19,False,True,773.0,3300.0,150.0,42.0,4265.0
4480,True,40.0,1,1,0,0,True,False,0.0,1100.0,50.0,17.0,1167.0
4481,True,650.0,3,7,2,0,True,False,0.0,9900.0,600.0,149.0,10650.0
4482,False,85.0,3,2,1,7,True,False,915.0,1500.0,63.0,20.0,2498.0
4483,True,65.0,2,1,1,3,True,False,700.0,2306.0,0.0,8.0,3014.0
4484,True,65.0,2,2,2,21,True,False,650.0,3200.0,234.0,41.0,4125.0
4485,True,85.0,3,1,2,6,True,False,955.0,1900.0,270.0,25.0,3150.0
4486,True,67.0,2,1,0,3,True,False,385.0,1300.0,56.0,17.0,1758.0
4487,True,226.0,4,5,6,14,True,False,2860.0,12000.0,917.0,153.0,15930.0
4488,True,38.0,1,1,0,12,False,False,437.0,2200.0,17.0,28.0,2682.0
4489,True,100.0,2,4,2,10,True,False,1800.0,5990.0,417.0,76.0,8283.0
4490,True,189.0,4,4,4,12,True,False,2326.0,12000.0,817.0,153.0,15300.0
4491,True,100.0,2,1,0,0,True,False,538.0,3860.0,0.0,49.0,4447.0
4492,True,170.0,3,2,1,0,True,False,0.0,2050.0,148.0,31.0,2229.0
4493,False,75.0,2,2,1,3,True,False,706.0,2400.0,75.0,31.0,3212.0
4494,True,320.0,3,4,3,0,True,False,0.0,12000.0,2250.0,181.0,14430.0
4495,True,30.0,1,1,1,13,True,True,700.0,3300.0,9.0,42.0,4051.0
4496,False,47.0,1,1,1,2,True,True,790.0,2960.0,154.0,38.0,3942.0
4497,True,90.0,2,2,0,2,False,False,180.0,1800.0,375.0,23.0,2378.0
4498,True,82.0,2,2,0,15,False,False,680.0,2800.0,135.0,36.0,3651.0
4499,True,70.0,2,2,0,6,False,True,592.0,2500.0,86.0,32.0,3210.0
4500,True,67.0,2,2,1,1,True,False,1250.0,2840.0,255.0,36.0,4381.0
4501,True,243.0,3,2,1,5,True,False,1840.0,8600.0,450.0,109.0,11000.0
4502,True,370.0,4,6,0,8,True,False,3417.0,7900.0,2386.0,101.0,13800.0
4503,True,70.0,2,2,1,1,False,False,670.0,1500.0,0.0,20.0,2190.0
4504,True,225.0,2,2,3,0,True,False,0.0,4800.0,450.0,73.0,5323.0
4505,True,160.0,4,4,5,0,True,False,0.0,4500.0,0.0,68.0,4568.0
4506,True,145.0,2,2,1,0,True,False,0.0,2975.0,190.0,45.0,3210.0
4507,True,332.0,5,4,3,17,True,False,3200.0,15000.0,1167.0,191.0,19560.0
4508,False,109.0,4,3,2,6,False,False,890.0,2300.0,261.0,30.0,3481.0
4509,False,58.0,1,1,1,6,True,False,676.0,3300.0,108.0,42.0,4126.0
4510,False,47.0,1,1,0,1,True,True,380.0,550.0,14.0,7.0,951.0
4511,True,60.0,2,2,1,2,True,True,522.0,1446.0,20.0,8.0,1996.0
4512,True,384.0,5,5,3,13,True,False,4000.0,8000.0,1240.0,102.0,13340.0
4513,True,260.0,2,5,5,0,True,False,0.0,8000.0,1417.0,121.0,9538.0
4514,True,42.0,1,1,1,8,True,False,680.0,1725.0,0.0,22.0,2427.0
4515,False,128.0,3,3,2,3,True,False,700.0,3700.0,117.0,47.0,4564.0
4516,True,276.0,4,5,4,0,True,False,0.0,4900.0,183.0,74.0,5157.0
4517,True,350.0,4,2,8,0,True,False,0.0,7000.0,450.0,106.0,7556.0
4518,True,75.0,2,2,1,1,True,False,600.0,1500.0,28.0,20.0,2148.0
4519,False,140.0,3,2,1,5,True,False,980.0,2000.0,221.0,26.0,3227.0
4520,True,47.0,1,1,1,3,True,True,907.0,9200.0,313.0,117.0,10540.0
4521,True,70.0,3,1,1,14,True,True,846.0,3612.0,105.0,46.0,4609.0
4522,True,127.0,3,2,2,0,True,True,220.0,2150.0,67.0,33.0,2470.0
4523,True,360.0,3,5,4,22,True,False,2328.0,2090.0,1467.0,27.0,5912.0
4524,True,42.0,1,1,1,9,True,False,500.0,2325.0,128.0,30.0,2983.0
4525,False,80.0,3,2,1,2,True,False,570.0,1450.0,125.0,19.0,2164.0
4526,True,129.0,3,2,1,1,True,False,1100.0,2300.0,78.0,30.0,3508.0
4527,True,150.0,3,2,2,0,True,False,0.0,2220.0,150.0,34.0,2404.0
4528,True,55.0,2,1,1,3,True,False,400.0,1087.0,0.0,14.0,1501.0
4529,True,80.0,3,2,1,11,True,False,908.0,5000.0,22.0,64.0,5994.0
4530,False,140.0,1,2,2,15,True,False,1462.0,5200.0,284.0,66.0,7012.0
4531,True,150.0,4,2,2,13,False,False,1700.0,4400.0,37.0,56.0,6193.0
4532,True,252.0,3,4,1,0,True,False,0.0,12000.0,1233.0,181.0,13410.0
4533,True,62.0,3,2,1,5,True,False,487.0,2450.0,54.0,32.0,3023.0
4534,True,80.0,2,2,2,0,True,False,50.0,1700.0,177.0,26.0,1953.0
4535,False,80.0,2,3,2,7,True,False,499.0,2400.0,143.0,31.0,3073.0
4536,True,50.0,2,1,1,8,False,False,550.0,1900.0,34.0,25.0,2509.0
4537,True,65.0,2,1,1,2,True,False,330.0,1410.0,74.0,18.0,1832.0
4538,True,57.0,2,2,1,3,True,False,476.0,2300.0,0.0,30.0,2806.0
4539,True,230.0,4,4,2,1,True,False,3600.0,5000.0,1551.0,64.0,10220.0
4540,False,62.0,2,1,0,1,True,False,280.0,709.0,22.0,9.0,1020.0
4541,True,165.0,3,3,2,3,True,True,1663.0,6000.0,502.0,77.0,8242.0
4542,True,155.0,3,2,1,6,False,False,1680.0,4000.0,359.0,51.0,6090.0
4543,False,181.0,3,4,3,12,False,True,1654.0,7500.0,560.0,96.0,9810.0
4544,False,50.0,1,1,1,4,True,False,400.0,700.0,26.0,9.0,1135.0
4545,True,75.0,2,1,2,10,True,False,720.0,1500.0,0.0,20.0,2240.0
4546,True,80.0,3,1,0,0,False,False,0.0,2837.0,342.0,36.0,3215.0
4547,True,358.0,4,5,3,12,True,False,4900.0,6500.0,2173.0,83.0,13660.0
4548,True,74.0,2,3,1,2,True,False,1180.0,4000.0,105.0,51.0,5336.0
4549,True,108.0,3,2,1,10,True,False,1000.0,3655.0,240.0,47.0,4942.0
4550,True,120.0,2,3,2,0,True,False,0.0,5400.0,0.0,82.0,5482.0
4551,True,190.0,3,3,2,5,True,False,1800.0,3260.0,292.0,42.0,5394.0
4552,True,178.0,3,2,3,8,True,False,1000.0,4250.0,167.0,54.0,5471.0
4553,True,80.0,2,2,0,9,False,False,600.0,2550.0,46.0,33.0,3229.0
4554,False,150.0,3,2,4,0,True,True,0.0,3500.0,186.0,53.0,3739.0
4555,True,350.0,7,4,2,0,True,False,0.0,4600.0,292.0,70.0,4962.0
4556,True,181.0,3,5,4,22,True,True,1215.0,9300.0,761.0,118.0,11390.0
4557,True,56.0,1,1,1,7,False,True,926.0,1800.0,150.0,23.0,2899.0
4558,False,120.0,2,1,4,0,True,False,0.0,2400.0,59.0,37.0,2496.0
4559,True,90.0,2,2,1,0,True,False,0.0,2200.0,0.0,34.0,2234.0
4560,True,61.0,1,2,1,4,True,True,680.0,2350.0,25.0,30.0,3085.0
4561,True,160.0,4,3,2,20,True,True,1260.0,5600.0,334.0,71.0,7265.0
4562,True,100.0,3,1,0,1,True,False,0.0,2200.0,139.0,28.0,2367.0
4563,True,179.0,3,2,1,3,True,False,1457.0,5600.0,359.0,71.0,7487.0
4564,True,115.0,3,3,2,1,True,False,1200.0,2100.0,84.0,27.0,3411.0
4565,True,342.0,5,6,5,0,False,False,0.0,6000.0,422.0,91.0,6513.0
4566,True,282.0,4,4,3,19,True,True,3100.0,10000.0,1334.0,127.0,14560.0
4567,True,30.0,1,1,0,1,True,True,143.0,1318.0,0.0,17.0,1478.0
4568,True,35.0,1,1,1,12,False,True,1170.0,2200.0,242.0,28.0,3640.0
4569,True,58.0,2,1,1,14,True,False,500.0,1500.0,0.0,20.0,2020.0
4570,True,81.0,3,2,1,12,True,False,580.0,1700.0,90.0,22.0,2392.0
4571,True,224.0,3,4,3,12,True,True,3700.0,12000.0,417.0,153.0,16270.0
4572,True,60.0,1,1,1,2,True,True,1072.0,4600.0,115.0,59.0,5846.0
4573,True,88.0,3,3,2,5,True,False,700.0,2900.0,190.0,37.0,3827.0
4574,True,80.0,2,2,1,9,True,True,767.0,3200.0,213.0,41.0,4221.0
4575,True,250.0,3,3,3,0,True,False,0.0,4600.0,0.0,70.0,4670.0
4576,True,72.0,2,1,1,9,True,False,990.0,2750.0,378.0,35.0,4153.0
4577,True,650.0,4,6,6,0,True,False,0.0,8500.0,1600.0,128.0,10230.0
4578,True,73.0,1,1,0,8,True,True,864.0,3000.0,57.0,39.0,3960.0
4579,True,126.0,2,3,2,6,True,True,1900.0,4600.0,800.0,59.0,7359.0
4580,True,50.0,2,1,0,0,True,False,0.0,1200.0,83.0,19.0,1302.0
4581,True,48.0,2,1,1,7,True,False,391.0,1865.0,17.0,24.0,2297.0
4582,False,85.0,3,2,2,9,True,False,1225.0,2600.0,182.0,33.0,4040.0
4583,True,52.0,1,1,1,11,False,False,510.0,2500.0,92.0,32.0,3134.0
4584,True,250.0,4,4,3,5,False,True,4341.0,8000.0,888.0,102.0,13330.0
4585,True,40.0,1,1,0,0,False,False,0.0,780.0,17.0,12.0,809.0
4586,True,42.0,1,1,1,11,False,True,560.0,3300.0,172.0,42.0,4074.0
4587,True,165.0,4,5,2,4,True,True,2500.0,9500.0,315.0,121.0,12440.0
4588,True,138.0,2,3,2,3,False,True,2200.0,10500.0,417.0,134.0,13250.0
4589,True,38.0,1,1,0,0,False,False,700.0,1650.0,0.0,25.0,2375.0
4590,False,200.0,4,5,2,0,False,False,1000.0,8000.0,84.0,121.0,9205.0
4591,True,35.0,1,1,1,1,True,False,0.0,1020.0,30.0,13.0,1063.0
4592,True,75.0,2,1,1,4,True,True,2065.0,6000.0,600.0,77.0,8742.0
4593,True,100.0,3,4,4,0,True,False,0.0,3600.0,160.0,55.0,3815.0
4594,True,287.0,3,3,4,0,True,False,900.0,4477.0,900.0,68.0,6345.0
4595,True,360.0,4,4,2,4,True,False,3340.0,11050.0,0.0,141.0,14530.0
4596,True,62.0,2,2,3,7,True,False,2890.0,7000.0,384.0,89.0,10360.0
4597,True,80.0,2,2,1,0,False,False,0.0,1500.0,75.0,23.0,1598.0
4598,True,43.0,2,1,0,8,True,False,257.0,1308.0,0.0,17.0,1582.0
4599,True,157.0,3,2,0,7,True,False,1325.0,4500.0,302.0,58.0,6185.0
4600,True,70.0,3,1,1,1,True,False,700.0,1020.0,200.0,13.0,1933.0
4601,False,56.0,1,1,1,6,True,True,722.0,1350.0,50.0,18.0,2140.0
4602,True,84.0,2,3,2,25,True,True,634.0,6900.0,165.0,88.0,7787.0
4603,True,125.0,4,3,2,6,True,False,1200.0,3500.0,396.0,45.0,5141.0
4604,True,62.0,1,1,0,4,True,False,579.0,1400.0,0.0,18.0,1997.0
4605,True,81.0,2,2,2,19,True,True,910.0,3800.0,230.0,49.0,4989.0
4606,True,90.0,2,2,0,1,False,False,657.0,1800.0,0.0,23.0,2480.0
4607,True,76.0,3,2,1,3,True,False,820.0,1559.0,63.0,20.0,2462.0
4608,False,62.0,2,1,0,1,True,False,280.0,709.0,22.0,9.0,1020.0
4609,True,240.0,3,2,0,7,True,True,1717.0,6500.0,444.0,83.0,8744.0
4610,True,39.0,1,1,1,15,True,True,356.0,2200.0,60.0,28.0,2644.0
4611,True,51.0,2,1,1,23,True,False,540.0,2467.0,117.0,32.0,3156.0
4612,True,170.0,3,6,3,9,False,False,2000.0,5500.0,834.0,70.0,8404.0
4613,True,250.0,3,2,2,0,True,True,0.0,6000.0,0.0,91.0,6091.0
4614,True,35.0,1,1,1,3,False,True,444.0,3486.0,124.0,45.0,4099.0
4615,True,200.0,3,3,2,0,False,False,0.0,2800.0,186.0,43.0,3029.0
4616,False,147.0,4,3,3,8,True,False,1600.0,4800.0,284.0,61.0,6745.0
4617,True,40.0,1,1,0,2,True,True,383.0,1832.0,0.0,6.0,2221.0
4618,True,67.0,1,1,1,14,True,True,920.0,2600.0,72.0,33.0,3625.0
4619,False,445.0,4,4,0,0,True,False,0.0,5500.0,287.0,83.0,5870.0
4620,True,265.0,4,4,2,1,True,False,1750.0,7500.0,434.0,96.0,9780.0
4621,True,130.0,2,2,2,0,True,True,0.0,4400.0,92.0,67.0,4559.0
4622,True,39.0,1,1,1,5,True,False,1144.0,2500.0,312.0,32.0,3988.0
4623,True,110.0,3,2,1,3,False,False,1100.0,3149.0,92.0,40.0,4381.0
4624,True,75.0,2,2,2,6,True,False,700.0,1198.0,227.0,16.0,2141.0
4625,True,220.0,3,2,2,10,True,False,2330.0,8700.0,750.0,111.0,11890.0
4626,False,46.0,2,1,1,5,True,False,380.0,850.0,18.0,11.0,1259.0
4627,False,210.0,3,3,3,7,True,False,1900.0,2300.0,459.0,30.0,4689.0
4628,True,47.0,2,1,1,4,False,False,580.0,1100.0,0.0,14.0,1694.0
4629,True,120.0,3,2,1,7,True,True,1400.0,3280.0,125.0,42.0,4847.0
4630,True,60.0,2,1,1,1,True,False,0.0,1100.0,0.0,14.0,1114.0
4631,True,42.0,1,1,1,12,False,True,712.0,3300.0,22.0,42.0,4076.0
4632,True,75.0,3,2,1,10,True,False,1000.0,3900.0,0.0,50.0,4950.0
4633,True,160.0,3,2,1,6,True,False,1500.0,4300.0,500.0,55.0,6355.0
4634,True,400.0,4,7,4,0,True,True,0.0,12000.0,667.0,181.0,12850.0
4635,True,37.0,1,1,0,1,False,False,358.0,850.0,0.0,11.0,1219.0
4636,True,59.0,2,2,2,7,True,True,1342.0,3300.0,231.0,42.0,4915.0
4637,False,113.0,3,3,2,4,True,False,1000.0,3804.0,0.0,49.0,4853.0
4638,True,120.0,2,2,1,12,True,False,1077.0,6500.0,40.0,83.0,7700.0
4639,True,92.0,3,2,0,5,True,False,954.0,3300.0,160.0,42.0,4456.0
4640,True,93.0,3,2,2,16,True,False,979.0,2600.0,237.0,33.0,3849.0
4641,True,42.0,2,1,1,9,True,False,340.0,1350.0,0.0,18.0,1708.0
4642,True,236.0,4,5,4,1,False,True,3950.0,15000.0,142.0,191.0,19280.0
4643,True,160.0,3,2,0,0,True,False,0.0,3800.0,227.0,58.0,4085.0
4644,True,450.0,4,5,8,0,True,False,0.0,10120.0,618.0,153.0,10890.0
4645,True,750.0,4,4,6,0,True,False,0.0,15000.0,2084.0,226.0,17310.0
4646,False,68.0,3,2,2,9,True,True,550.0,2700.0,76.0,35.0,3361.0
4647,True,53.0,2,1,1,11,True,True,270.0,5500.0,119.0,70.0,5959.0
4648,True,160.0,2,3,0,0,True,False,0.0,4300.0,124.0,65.0,4489.0
4649,True,49.0,2,1,1,6,True,True,400.0,1800.0,0.0,23.0,2223.0
4650,False,115.0,3,2,2,4,True,False,570.0,1948.0,109.0,25.0,2652.0
4651,True,59.0,2,1,1,6,True,False,600.0,1600.0,0.0,21.0,2221.0
4652,True,60.0,2,2,2,7,True,False,894.0,1100.0,210.0,14.0,2218.0
4653,True,58.0,1,2,1,19,True,False,652.0,4715.0,0.0,34.0,5401.0
4654,True,35.0,1,1,0,0,True,False,0.0,1100.0,30.0,14.0,1144.0
4655,True,160.0,2,3,2,12,True,True,1500.0,4210.0,225.0,54.0,5989.0
4656,False,60.0,3,2,1,5,True,False,366.0,1200.0,0.0,16.0,1582.0
4657,True,233.0,4,2,3,4,True,True,2200.0,7287.0,417.0,93.0,9997.0
4658,False,58.0,1,1,1,3,True,False,530.0,1200.0,0.0,16.0,1746.0
4659,True,100.0,3,2,1,0,True,False,555.0,1469.0,10.0,19.0,2053.0
4660,True,238.0,4,3,4,24,True,False,2980.0,10200.0,1816.0,130.0,15130.0
4661,True,18.0,1,1,1,10,False,True,470.0,1800.0,0.0,23.0,2293.0
4662,True,96.0,2,1,0,9,True,True,940.0,4387.0,3.0,56.0,5386.0
4663,True,49.0,2,1,1,14,True,False,420.0,1800.0,0.0,23.0,2243.0
4664,True,50.0,1,1,0,1,True,True,0.0,1550.0,0.0,24.0,1574.0
4665,True,45.0,1,1,0,0,False,False,0.0,1060.0,0.0,16.0,1076.0
4666,False,160.0,3,2,2,12,True,False,1026.0,1650.0,243.0,21.0,2940.0
4667,True,80.0,2,2,2,14,True,False,1200.0,4200.0,300.0,54.0,5754.0
4668,True,133.0,4,3,4,18,True,True,2225.0,2900.0,400.0,37.0,5562.0
4669,True,30.0,1,1,0,4,True,False,415.0,1750.0,30.0,23.0,2218.0
4670,True,137.0,2,3,2,1,True,False,2800.0,14000.0,542.0,178.0,17520.0
4671,True,194.0,3,4,3,0,True,False,0.0,4000.0,70.0,61.0,4131.0
4672,True,50.0,2,1,1,2,True,False,400.0,1600.0,0.0,21.0,2021.0
4673,True,84.0,1,2,1,14,True,False,1200.0,3353.0,0.0,25.0,4578.0
4674,False,45.0,1,1,0,7,False,False,506.0,500.0,24.0,7.0,1037.0
4675,True,301.0,4,5,4,3,True,True,4265.0,12500.0,1600.0,159.0,18520.0
4676,True,250.0,3,4,2,5,True,True,2600.0,8000.0,500.0,102.0,11200.0
4677,True,136.0,3,2,3,12,True,True,1400.0,2500.0,325.0,32.0,4257.0
4678,True,73.0,2,2,1,10,True,False,884.0,4800.0,139.0,61.0,5884.0
